"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 10, 2016","88.86","88.00","88.86","87.56","14.19K","1.17%"
"Oct 07, 2016","87.83","88.20","88.60","87.82","14.85K","-0.71%"
"Oct 06, 2016","88.46","88.95","88.95","88.33","81.29K","-0.19%"
"Oct 05, 2016","88.63","87.83","88.79","87.83","8.75K","-0.17%"
"Oct 04, 2016","88.78","88.05","89.00","88.05","16.13K","0.92%"
"Sep 30, 2016","87.97","86.09","88.06","85.75","110.81K","0.35%"
"Sep 29, 2016","87.66","88.73","88.81","87.40","16.44K","0.03%"
"Sep 28, 2016","87.63","87.89","88.21","87.48","37.25K","0.71%"
"Sep 27, 2016","87.01","87.73","87.78","86.35","28.24K","-0.19%"
"Sep 26, 2016","87.18","87.58","87.58","87.08","13.17K","-1.88%"
"Sep 23, 2016","88.85","88.85","88.87","88.67","38.78K","-0.48%"
"Sep 22, 2016","89.28","88.04","89.66","88.04","24.20K","2.27%"
"Sep 21, 2016","87.30","87.90","88.05","87.30","5.13K","0.61%"
"Sep 20, 2016","86.77","86.83","87.36","86.77","23.83K","-0.17%"
"Sep 19, 2016","86.92","86.65","86.94","86.65","11.04K","1.14%"
"Sep 16, 2016","85.94","86.85","86.86","85.68","24.44K","-1.18%"
"Sep 15, 2016","86.97","86.05","87.14","86.05","61.38K","0.39%"
"Sep 14, 2016","86.63","87.03","87.34","86.63","19.83K","-0.43%"
"Sep 13, 2016","87.00","88.55","88.55","87.00","49.83K","-1.24%"
"Sep 12, 2016","88.09","87.84","88.09","87.34","12.51K","-1.39%"
"Sep 09, 2016","89.33","89.86","90.27","89.12","19.05K","-0.93%"
"Sep 08, 2016","90.17","90.40","90.53","89.10","76.33K","-0.29%"
"Sep 07, 2016","90.43","89.84","90.44","89.84","14.69K","0.65%"
"Sep 06, 2016","89.85","90.34","90.42","89.85","21.16K","-0.29%"
"Sep 05, 2016","90.11","90.46","90.56","90.03","45.33K","-0.06%"
"Sep 02, 2016","90.16","88.86","90.16","88.41","18.53K","2.03%"
"Sep 01, 2016","88.37","88.97","89.44","88.17","7.00K","-0.09%"
"Aug 31, 2016","88.45","88.62","89.19","88.45","8.69K","-0.30%"
"Aug 30, 2016","88.72","88.25","89.03","88.25","14.70K","1.05%"
"Aug 29, 2016","87.80","87.73","87.91","87.33","15.12K","-0.35%"
"Aug 26, 2016","88.11","87.26","88.24","87.24","9.54K","0.67%"
"Aug 25, 2016","87.52","87.39","87.62","87.05","4.45K","-0.62%"
"Aug 24, 2016","88.07","86.97","88.28","86.97","31.00K","0.56%"
"Aug 23, 2016","87.58","87.12","87.78","87.06","38.39K","1.06%"
"Aug 22, 2016","86.66","87.02","87.64","86.36","32.68K","-0.24%"
"Aug 19, 2016","86.87","87.45","87.45","86.36","24.16K","-0.90%"
